Ranking,TP,NG,TC,TM,IG,Custo Inicial,Custo Médio,Melhor Custo,Pior Custo,Desvio Padrão,Ganho Médio (%),Tempo Médio (s),Solução Inicial,Solução Final
274,10,10,0.2,0.2,0.0,2469,2137.45,1932,2289,98.42,13.43,0.0063,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 18, 24, 49, 31, 17, 2, 16, 7, 8, 10, 39, 12, 26, 23, 38, 43, 34, 45, 0, 5, 30, 19, 48, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 33, 1, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]"
275,10,10,0.2,0.2,0.7,2469,2141.8,1973,2317,86.71,13.25,0.0062,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 18, 5, 24, 39, 8, 17, 2, 16, 7, 31, 10, 49, 12, 26, 23, 38, 43, 34, 45, 0, 14, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 33, 48, 11, 42, 29, 4, 27, 21, 25, 13, 28, 15, 36]"
276,10,10,0.2,0.2,0.1,2469,2159.4,1993,2314,101.81,12.54,0.0061,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 18, 24, 49, 8, 17, 2, 16, 7, 31, 10, 39, 12, 43, 23, 38, 26, 34, 45, 0, 5, 30, 19, 48, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 33, 1, 11, 42, 29, 4, 27, 21, 13, 28, 25, 15, 36]"
277,50,50,0.2,0.0,0.7,2273,2001.7,1679,2240,149.48,11.94,0.1447,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 47, 36, 8, 18, 19, 21, 12, 11, 35, 40, 6, 24, 38, 29, 34, 16, 49, 22]"
278,50,100,0.2,0.0,0.7,2273,2001.7,1679,2240,149.48,11.94,0.2874,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 47, 36, 8, 18, 19, 21, 12, 11, 35, 40, 6, 24, 38, 29, 34, 16, 49, 22]"
279,50,200,0.2,0.0,0.7,2273,2001.7,1679,2240,149.48,11.94,0.6132,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 47, 36, 8, 18, 19, 21, 12, 11, 35, 40, 6, 24, 38, 29, 34, 16, 49, 22]"
280,50,10,0.2,0.0,0.7,2273,2030.25,1793,2240,131.0,10.68,0.0299,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 47, 36, 8, 18, 19, 21, 12, 11, 35, 40, 6, 24, 38, 29, 34, 16, 49, 22]"
281,10,50,0.8,0.0,0.7,2469,2231.8,1962,2416,125.21,9.61,0.0293,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[34, 30, 37, 2, 35, 10, 40, 48, 6, 25, 26, 39, 46, 45, 13, 33, 1, 43, 19, 0, 11, 8, 20, 38, 22, 28, 23, 16, 18, 9, 27, 17, 12, 15, 29, 31, 44, 3, 4, 7, 32, 36, 42, 41, 5, 14, 21, 24, 49, 47]"
282,10,100,0.8,0.0,0.7,2469,2231.8,1962,2416,125.21,9.61,0.0597,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[34, 30, 37, 2, 35, 10, 40, 48, 6, 25, 26, 39, 46, 45, 13, 33, 1, 43, 19, 0, 11, 8, 20, 38, 22, 28, 23, 16, 18, 9, 27, 17, 12, 15, 29, 31, 44, 3, 4, 7, 32, 36, 42, 41, 5, 14, 21, 24, 49, 47]"
283,10,200,0.8,0.0,0.7,2469,2231.8,1962,2416,125.21,9.61,0.1186,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[34, 30, 37, 2, 35, 10, 40, 48, 6, 25, 26, 39, 46, 45, 13, 33, 1, 43, 19, 0, 11, 8, 20, 38, 22, 28, 23, 16, 18, 9, 27, 17, 12, 15, 29, 31, 44, 3, 4, 7, 32, 36, 42, 41, 5, 14, 21, 24, 49, 47]"
284,10,10,0.8,0.0,0.0,2469,2239.4,2114,2467,95.38,9.3,0.0061,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 15, 32, 25, 20, 49, 37, 41, 42, 29, 27, 28, 11, 13, 48, 4, 21, 36]"
285,10,50,0.8,0.0,0.0,2469,2239.4,2114,2467,95.38,9.3,0.0292,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 15, 32, 25, 20, 49, 37, 41, 42, 29, 27, 28, 11, 13, 48, 4, 21, 36]"
286,10,100,0.8,0.0,0.0,2469,2239.4,2114,2467,95.38,9.3,0.0597,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 15, 32, 25, 20, 49, 37, 41, 42, 29, 27, 28, 11, 13, 48, 4, 21, 36]"
287,10,200,0.8,0.0,0.0,2469,2239.4,2114,2467,95.38,9.3,0.1191,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 15, 32, 25, 20, 49, 37, 41, 42, 29, 27, 28, 11, 13, 48, 4, 21, 36]"
288,10,10,0.8,0.0,0.7,2469,2244.15,1962,2416,120.22,9.11,0.0063,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[34, 30, 37, 2, 35, 10, 40, 48, 6, 25, 26, 39, 46, 45, 13, 33, 1, 43, 19, 0, 11, 8, 20, 38, 22, 28, 23, 16, 18, 9, 27, 17, 12, 15, 29, 31, 44, 3, 4, 7, 32, 36, 42, 41, 5, 14, 21, 24, 49, 47]"
289,50,50,0.2,0.0,0.0,2273,2073.6,1893,2273,105.36,8.77,0.1451,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 29, 16, 37, 11, 6, 8, 36, 42, 34, 21, 18, 47, 35, 27, 24, 49, 40, 19, 12, 22, 38, 13]"
290,50,100,0.2,0.0,0.0,2273,2073.6,1893,2273,105.36,8.77,0.287,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 29, 16, 37, 11, 6, 8, 36, 42, 34, 21, 18, 47, 35, 27, 24, 49, 40, 19, 12, 22, 38, 13]"
291,50,200,0.2,0.0,0.0,2273,2073.6,1893,2273,105.36,8.77,0.6014,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 29, 16, 37, 11, 6, 8, 36, 42, 34, 21, 18, 47, 35, 27, 24, 49, 40, 19, 12, 22, 38, 13]"
292,50,10,0.2,0.0,0.0,2273,2079.55,1893,2273,109.89,8.51,0.0299,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 38, 11, 24, 34, 29, 16, 37, 25, 6, 8, 36, 42, 20, 21, 18, 47, 35, 27, 14, 49, 40, 19, 12, 22, 15, 13]"
293,10,10,0.8,0.0,0.1,2469,2273.55,2022,2469,114.36,7.92,0.0063,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[34, 30, 37, 2, 35, 10, 40, 48, 6, 25, 26, 39, 46, 45, 13, 33, 1, 43, 19, 0, 11, 8, 20, 38, 22, 44, 18, 3, 12, 7, 9, 47, 31, 41, 32, 28, 24, 49, 5, 14, 42, 29, 4, 27, 17, 23, 21, 36, 15, 16]"
294,10,50,0.8,0.0,0.1,2469,2273.55,2022,2469,114.36,7.92,0.0294,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[34, 30, 37, 2, 35, 10, 40, 48, 6, 25, 26, 39, 46, 45, 13, 33, 1, 43, 19, 0, 11, 8, 20, 38, 22, 44, 18, 3, 12, 7, 9, 47, 31, 41, 32, 28, 24, 49, 5, 14, 42, 29, 4, 27, 17, 23, 21, 36, 15, 16]"
295,10,100,0.8,0.0,0.1,2469,2273.55,2022,2469,114.36,7.92,0.0597,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[34, 30, 37, 2, 35, 10, 40, 48, 6, 25, 26, 39, 46, 45, 13, 33, 1, 43, 19, 0, 11, 8, 20, 38, 22, 44, 18, 3, 12, 7, 9, 47, 31, 41, 32, 28, 24, 49, 5, 14, 42, 29, 4, 27, 17, 23, 21, 36, 15, 16]"
296,10,200,0.8,0.0,0.1,2469,2273.55,2022,2469,114.36,7.92,0.1187,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[34, 30, 37, 2, 35, 10, 40, 48, 6, 25, 26, 39, 46, 45, 13, 33, 1, 43, 19, 0, 11, 8, 20, 38, 22, 44, 18, 3, 12, 7, 9, 47, 31, 41, 32, 28, 24, 49, 5, 14, 42, 29, 4, 27, 17, 23, 21, 36, 15, 16]"
297,50,10,0.2,0.0,0.1,2273,2122.95,1845,2273,118.04,6.6,0.0299,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 6, 31, 39, 32, 14, 49, 18, 42, 38, 29, 24, 34, 44, 46, 37, 25, 20, 40, 22, 12, 21, 13, 2, 8, 16, 27, 11, 15, 36, 4, 3, 47, 35, 19]"
298,50,50,0.2,0.0,0.1,2273,2122.95,1845,2273,118.04,6.6,0.1452,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 6, 31, 39, 32, 14, 49, 18, 42, 38, 29, 24, 34, 44, 46, 37, 25, 20, 40, 22, 12, 21, 13, 2, 8, 16, 27, 11, 15, 36, 4, 3, 47, 35, 19]"
299,50,100,0.2,0.0,0.1,2273,2122.95,1845,2273,118.04,6.6,0.2877,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 6, 31, 39, 32, 14, 49, 18, 42, 38, 29, 24, 34, 44, 46, 37, 25, 20, 40, 22, 12, 21, 13, 2, 8, 16, 27, 11, 15, 36, 4, 3, 47, 35, 19]"
300,50,200,0.2,0.0,0.1,2273,2122.95,1845,2273,118.04,6.6,0.6148,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 6, 31, 39, 32, 14, 49, 18, 42, 38, 29, 24, 34, 44, 46, 37, 25, 20, 40, 22, 12, 21, 13, 2, 8, 16, 27, 11, 15, 36, 4, 3, 47, 35, 19]"
301,10,10,0.5,0.0,0.0,2469,2336.35,2022,2469,117.63,5.37,0.0061,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 43, 27, 18, 3, 29, 26, 23, 38, 7, 36, 11, 0, 10, 30, 19, 1, 39, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 45, 42, 34, 4, 31, 13, 28, 21, 12, 15, 25]"
302,10,50,0.5,0.0,0.0,2469,2336.35,2022,2469,117.63,5.37,0.0289,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 43, 27, 18, 3, 29, 26, 23, 38, 7, 36, 11, 0, 10, 30, 19, 1, 39, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 45, 42, 34, 4, 31, 13, 28, 21, 12, 15, 25]"
303,10,100,0.5,0.0,0.0,2469,2336.35,2022,2469,117.63,5.37,0.0588,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 43, 27, 18, 3, 29, 26, 23, 38, 7, 36, 11, 0, 10, 30, 19, 1, 39, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 45, 42, 34, 4, 31, 13, 28, 21, 12, 15, 25]"
304,10,200,0.5,0.0,0.0,2469,2336.35,2022,2469,117.63,5.37,0.1192,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 43, 27, 18, 3, 29, 26, 23, 38, 7, 36, 11, 0, 10, 30, 19, 1, 39, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 45, 42, 34, 4, 31, 13, 28, 21, 12, 15, 25]"
305,10,10,0.5,0.0,0.7,2469,2357.55,2155,2469,88.78,4.51,0.0062,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 43, 48, 18, 3, 29, 37, 12, 41, 38, 36, 46, 15, 11, 10, 39, 0, 7, 4, 25, 27, 9, 26, 1, 19, 21, 40, 49, 22, 20, 42, 47, 30, 32, 13, 28, 23, 45, 31, 34]"
306,10,50,0.5,0.0,0.7,2469,2357.55,2155,2469,88.78,4.51,0.029,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 43, 48, 18, 3, 29, 37, 12, 41, 38, 36, 46, 15, 11, 10, 39, 0, 7, 4, 25, 27, 9, 26, 1, 19, 21, 40, 49, 22, 20, 42, 47, 30, 32, 13, 28, 23, 45, 31, 34]"
307,10,100,0.5,0.0,0.7,2469,2357.55,2155,2469,88.78,4.51,0.059,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 43, 48, 18, 3, 29, 37, 12, 41, 38, 36, 46, 15, 11, 10, 39, 0, 7, 4, 25, 27, 9, 26, 1, 19, 21, 40, 49, 22, 20, 42, 47, 30, 32, 13, 28, 23, 45, 31, 34]"
308,10,200,0.5,0.0,0.7,2469,2357.55,2155,2469,88.78,4.51,0.1211,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 43, 48, 18, 3, 29, 37, 12, 41, 38, 36, 46, 15, 11, 10, 39, 0, 7, 4, 25, 27, 9, 26, 1, 19, 21, 40, 49, 22, 20, 42, 47, 30, 32, 13, 28, 23, 45, 31, 34]"
309,10,10,0.5,0.0,0.1,2469,2360.6,2227,2469,82.05,4.39,0.0061,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 43, 27, 18, 3, 29, 37, 12, 41, 38, 23, 45, 15, 19, 36, 40, 0, 10, 4, 25, 46, 9, 11, 31, 32, 20, 26, 49, 48, 7, 42, 34, 22, 39, 13, 28, 21, 1, 47, 30]"
310,10,50,0.5,0.0,0.1,2469,2360.6,2227,2469,82.05,4.39,0.0288,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 43, 27, 18, 3, 29, 37, 12, 41, 38, 23, 45, 15, 19, 36, 40, 0, 10, 4, 25, 46, 9, 11, 31, 32, 20, 26, 49, 48, 7, 42, 34, 22, 39, 13, 28, 21, 1, 47, 30]"
311,10,100,0.5,0.0,0.1,2469,2360.6,2227,2469,82.05,4.39,0.0587,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 43, 27, 18, 3, 29, 37, 12, 41, 38, 23, 45, 15, 19, 36, 40, 0, 10, 4, 25, 46, 9, 11, 31, 32, 20, 26, 49, 48, 7, 42, 34, 22, 39, 13, 28, 21, 1, 47, 30]"
312,10,200,0.5,0.0,0.1,2469,2360.6,2227,2469,82.05,4.39,0.1201,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 43, 27, 18, 3, 29, 37, 12, 41, 38, 23, 45, 15, 19, 36, 40, 0, 10, 4, 25, 46, 9, 11, 31, 32, 20, 26, 49, 48, 7, 42, 34, 22, 39, 13, 28, 21, 1, 47, 30]"
